shift [ppm],Intensity [au]
169.52346,219.156
169.51617,-154.39
169.50888,-195.943
169.50159,-169.508
169.4943,-206.07
169.48701,105.147
169.47973,96.815
169.47244,-125.474
169.46515,-191.869
169.45786,-173.569
169.45057,-136.398
169.44328,-91.588
169.43599,-196.022
169.4287,-63.286
169.42142,4.663
169.41413,51.032
169.40684,24.446
169.39955,29.241
169.39226,46.555
169.38497,0.22
169.37768,-70.069
169.37039,-97.662
169.36311,-47.304
169.35582,-87.516
169.34853,-40.231
169.34124,131.965
169.33395,168.613
169.32666,95.089
169.31937,-79.508
169.31208,-85.09
169.3048,112.747
169.29751,79.456
169.29022,24.312
169.28293,-123.074
169.27564,-173.731
169.26835,-162.231
169.26106,-43.539
169.25377,-194.867
169.24649,-253.229
169.2392,-312.556
169.23191,-122.942
169.22462,-31.268
169.21733,-104.261
169.21004,-174.847
169.20275,-125.714
169.19546,38.177
169.18818,13.455
169.18089,-84.328
169.1736,-76.821
169.16631,48.908
169.15902,43.199
169.15173,-122.58
169.14444,64.589
169.13716,3.859
169.12987,-33.307
169.12258,-106.622
169.11529,-236.574
169.108,-136.635
169.10071,-129.867
169.09342,-120.41
169.08613,42.89
169.07885,142.545
169.07156,32.536
169.06427,-233.789
169.05698,-42.677
169.04969,54.039
169.0424,-75.423
169.03511,-111.122
169.02782,-94.028
169.02054,141.088
169.01325,177.181
169.00596,62.151
168.99867,16.007
168.99138,37.415
168.98409,-51.124
168.9768,-127.493
168.96951,-77.794
168.96223,-48.37
168.95494,-192.153
168.94765,-176.933
168.94036,-67.166
168.93307,45.894
168.92578,157.482
168.91849,208.724
168.9112,187.087
168.90392,84.078
168.89663,-11.082
168.88934,-51.268
168.88205,-96.884
168.87476,-22.676
168.86747,-26.992
168.86018,30.566
168.85289,75.32
168.84561,-94.016
168.83832,-274.095
168.83103,-168.83
168.82374,-125.128
168.81645,-93.971
168.80916,67.129
168.80187,82.044
168.79458,98.473
168.7873,128.582
168.78001,115.582
168.77272,93.535
168.76543,23.112
168.75814,17.025
168.75085,-7.114
168.74356,208.279
168.73628,200.692
168.72899,19.826
168.7217,-67.338
168.71441,116.915
168.70712,3.536
168.69983,-20.226
168.69254,42.67
168.68525,31.76
168.67797,-198.123
168.67068,-114.984
168.66339,18.44
168.6561,-31.497
168.64881,8.833
168.64152,-115.071
168.63423,-248.155
168.62694,-281.429
168.61966,-184.64
168.61237,-81.771
168.60508,-167.917
168.59779,-49.059
168.5905,47.74
168.58321,-16.863
168.57592,132.621
168.56863,111.877
168.56135,-86.845
168.55406,-135.315
168.54677,-7.336
168.53948,103.134
168.53219,75.72
168.5249,19.323
168.51761,29.841
168.51032,-141.859
168.50304,-5.432
168.49575,45.934
168.48846,-151.583
168.48117,-119.056
168.47388,-56.477
168.46659,93.806
168.4593,113.253
168.45201,20.49
168.44473,-5.677
168.43744,-89.246
168.43015,-92.628
168.42286,121.224
168.41557,91.95
168.40828,179.552
168.40099,82.077
168.39371,42.33
168.38642,-13.727
168.37913,-71.276
168.37184,-38.292
168.36455,6.252
168.35726,-109.037
168.34997,-262.115
168.34268,0.928
168.3354,130.005
168.32811,67.624
168.32082,31.978
168.31353,222.765
168.30624,202.898
168.29895,24.063
168.29166,-42.322
168.28437,-79.624
168.27709,-61.795
168.2698,-78.701
168.26251,-104.253
168.25522,-92.275
168.24793,-33.733
168.24064,48.138
168.23335,228.916
168.22606,287.074
168.21878,199.482
168.21149,-11.402
168.2042,22.223
168.19691,24.586
168.18962,110.262
168.18233,228.075
168.17504,114.961
168.16775,85.869
168.16047,109.991
168.15318,-40.764
168.14589,22.277
168.1386,102.102
168.13131,37.85
168.12402,103.216
168.11673,82.592
168.10944,-221.083
168.10216,-166.606
168.09487,68.433
168.08758,-95.007
168.08029,-188.434
168.073,18.008
168.06571,83.245
168.05842,148.506
168.05114,90.578
168.04385,-69.604
168.03656,-138.914
168.02927,64.141
168.02198,191.952
168.01469,80.388
168.0074,-160.963
168.00011,-83.256
167.99283,-103.552
167.98554,-55.757
167.97825,-49.611
167.97096,72.757
167.96367,26.582
167.95638,101.957
167.94909,77.571
167.9418,104.628
167.93452,64.517
167.92723,-18.31
167.91994,23.844
167.91265,-189.988
167.90536,-180.686
167.89807,-282.167
167.89078,-241.2
167.88349,-201.727
167.87621,-85.89
167.86892,25.335
167.86163,116.037
167.85434,159.684
167.84705,198.961
167.83976,150.346
167.83247,5.002
167.82518,32.923
167.8179,-64.833
167.81061,-83.733
167.80332,45.022
167.79603,11.986
167.78874,-34.976
167.78145,-227.965
167.77416,-220.532
167.76687,-196.048
167.75959,-348.188
167.7523,-78.465
167.74501,118.532
167.73772,165.309
167.73043,116.484
167.72314,-20.047
167.71585,-137.885
167.70856,-184.333
167.70128,-123.624
167.69399,27.161
167.6867,151.716
167.67941,210.901
167.67212,138.221
167.66483,-45.25
167.65754,-106.911
167.65026,33.801
167.64297,29.405
167.63568,-33.944
167.62839,-137.409
167.6211,-46.595
167.61381,43.799
167.60652,-103.806
167.59923,-84.913
167.59195,35.896
167.58466,142.905
167.57737,79.669
167.57008,164.297
167.56279,128.725
167.5555,3.512
167.54821,-59.768
167.54092,-71.857
167.53364,-12.202
167.52635,9.366
167.51906,60.382
167.51177,167.771
167.50448,26.718
167.49719,0.93
167.4899,-7.429
167.48261,-22.793
167.47533,-29.783
167.46804,-130.112
167.46075,-132.934
167.45346,-80.011
167.44617,41.008
167.43888,-2.563
167.43159,126.476
167.4243,87.444
167.41702,101.753
167.40973,163.011
167.40244,83.417
167.39515,61.733
167.38786,74.054
167.38057,105.912
167.37328,134.657
167.36599,-24.54
167.35871,-33.598
167.35142,14.688
167.34413,20.214
167.33684,258.173
167.32955,139.68
167.32226,90.061
167.31497,-110.375
167.30769,-207.006
167.3004,-144.484
167.29311,-65.629
167.28582,-154.329
167.27853,-112.19
167.27124,52.907
167.26395,18.018
167.25666,43.82
167.24938,79.142
167.24209,138.813
167.2348,145.948
167.22751,241.628
167.22022,49.656
167.21293,-124.818
167.20564,-64.272
167.19835,97.685
167.19107,144.039
167.18378,207.2
167.17649,149.708
167.1692,13.474
167.16191,-150.933
167.15462,-235.19
167.14733,-319.707
167.14004,-296.561
167.13276,-41.311
167.12547,-13.605
167.11818,-132.055
167.11089,89.904
167.1036,199.158
167.09631,165.902
167.08902,201.866
167.08173,95.605
167.07445,17.45
167.06716,39.159
167.05987,8.75
167.05258,79.148
167.04529,218.945
167.038,133.825
167.03071,107.553
167.02342,3.296
167.01614,34.569
167.00885,19.572
167.00156,37.046
166.99427,-15.555
166.98698,-153.837
166.97969,-66.756
166.9724,25.193
166.96511,-33.743
166.95783,64.005
166.95054,85.686
166.94325,-60.615
166.93596,98.17
166.92867,16.214
166.92138,-10.89
166.91409,243.546
166.90681,55.293
166.89952,115.802
166.89223,-77.131
166.88494,-22.208
166.87765,55.481
166.87036,150.046
166.86307,86.223
166.85578,-89.604
166.8485,-181.428
166.84121,-79.364
166.83392,-8.008
166.82663,-15.066
166.81934,26.218
166.81205,-185.236
166.80476,-144.617
166.79747,-16.049
166.79019,-36.536
166.7829,-147.582
166.77561,-111.013
166.76832,-16.555
166.76103,146.395
166.75374,83.609
166.74645,98.937
166.73916,80.172
166.73188,105.738
166.72459,27.272
166.7173,-89.947
166.71001,-29.001
166.70272,-28.126
166.69543,-30.098
166.68814,44.385
166.68085,100.525
166.67357,164.991
166.66628,105.467
166.65899,113.048
166.6517,7.312
166.64441,85.476
166.63712,161.348
166.62983,122.522
166.62254,106.56
166.61526,43.334
166.60797,79.206
166.60068,34.012
166.59339,-60.401
166.5861,31.616
166.57881,-51.329
166.57152,19.479
166.56424,-97.006
166.55695,-5.483
166.54966,-61.885
166.54237,-51
166.53508,104.592
166.52779,105.635
166.5205,119.266
166.51321,-7.347
166.50593,81.314
166.49864,248.863
166.49135,237.1
166.48406,183.093
166.47677,-96.189
166.46948,-165.93
166.46219,-210.513
166.4549,-180.157
166.44762,74.055
166.44033,147.598
166.43304,162.207
166.42575,-43.31
166.41846,-134.129
166.41117,22.142
166.40388,136.746
166.39659,84.573
166.38931,-0.318
166.38202,137.531
166.37473,141.942
166.36744,-69.326
166.36015,-57.482
166.35286,-57.964
166.34557,-182.821
166.33828,-61.826
166.331,-119.51
166.32371,-168.063
166.31642,-242.894
166.30913,-323.587
166.30184,-93.638
166.29455,-9.033
166.28726,-19.538
166.27997,-41.953
166.27269,-102.229
166.2654,-131.312
166.25811,-49.426
166.25082,58.336
166.24353,81.673
166.23624,158.749
166.22895,57.235
166.22167,-21.488
166.21438,-45.787
166.20709,-63.528
166.1998,-57.583
166.19251,-166.674
166.18522,-94.85
166.17793,13.042
166.17064,36.829
166.16336,79.761
166.15607,-43.253
166.14878,-175.789
166.14149,-75.529
166.1342,-33.152
166.12691,1.394
166.11962,71.732
166.11233,1.103
166.10505,64.959
166.09776,184.001
166.09047,128.521
166.08318,104.184
166.07589,63.466
166.0686,29.716
166.06131,-112.486
166.05402,22.647
166.04674,49.775
166.03945,-150.858
166.03216,-83.555
166.02487,46.961
166.01758,-113.115
166.01029,-174.106
166.003,-167.733
165.99571,-173.642
165.98843,-220.533
165.98114,-179.398
165.97385,-144.623
165.96656,-216.093
165.95927,-28.755
165.95198,65.351
165.94469,174.736
165.9374,264.735
165.93012,254.416
165.92283,277.773
165.91554,109.849
165.90825,-171.056
165.90096,-213.787
165.89367,36.871
165.88638,76.356
165.87909,3.671
165.87181,137.809
165.86452,-51.066
165.85723,68.225
165.84994,103.901
165.84265,73.47
165.83536,83.782
165.82807,22.96
165.82079,-10.508
165.8135,308.867
165.80621,269.925
165.79892,139.564
165.79163,-24.372
165.78434,-76.655
165.77705,-16.986
165.76976,2.007
165.76248,-95.775
165.75519,-12.695
165.7479,-13.012
165.74061,77.639
165.73332,32.076
165.72603,-192.631
165.71874,-369.931
165.71145,-313.824
165.70417,-93.368
165.69688,-101.831
165.68959,-251.863
165.6823,-132.703
165.67501,-161.664
165.66772,-195.025
165.66043,-152.003
165.65314,-206.391
165.64586,-28.853
165.63857,-155.999
165.63128,-224.451
165.62399,-82.23
165.6167,135.822
165.60941,-66.079
165.60212,107.287
165.59483,117.04
165.58755,137.454
165.58026,175.075
165.57297,15.835
165.56568,13.98
165.55839,-63.234
165.5511,-72.852
165.54381,-70.982
165.53652,-82.072
165.52924,-109.318
165.52195,-183.594
165.51466,-150.802
165.50737,7.884
165.50008,-33.361
165.49279,52.277
165.4855,-13.19
165.47822,127.909
165.47093,162.554
165.46364,114.759
165.45635,195.581
165.44906,179.512
165.44177,133.25
165.43448,-58.447
165.42719,75.24
165.41991,65.834
165.41262,49.764
165.40533,-117.425
165.39804,-179.141
165.39075,-90.478
165.38346,102.547
165.37617,193.736
165.36888,178.945
165.3616,42.474
165.35431,35.846
165.34702,-52.003
165.33973,-8.346
165.33244,81.002
165.32515,192.407
165.31786,89.764
165.31057,218.862
165.30329,170.903
165.296,-6.797
165.28871,15.329
165.28142,62.322
165.27413,123.025
165.26684,25.081
165.25955,-165.694
165.25226,-65.406
165.24498,-70.206
165.23769,-236.948
165.2304,-201.753
165.22311,13.921
165.21582,18.481
165.20853,30.269
165.20124,48.994
165.19395,-239.86
165.18667,-197.405
165.17938,31.728
165.17209,-176.355
165.1648,-138.706
165.15751,-67.703
165.15022,-41.411
165.14293,84.874
165.13565,80.821
165.12836,90.153
165.12107,122.671
165.11378,45.011
165.10649,-22.742
165.0992,-25.441
165.09191,-69.032
165.08462,-211.643
165.07734,-206.363
165.07005,-301.419
165.06276,-311.791
165.05547,-248.039
165.04818,-134.268
165.04089,-59.38
165.0336,-10.726
165.02631,53.219
165.01903,150.565
165.01174,123.298
165.00445,-32.278
164.99716,-107.049
164.98987,-120.021
164.98258,-69.499
164.97529,-24.3
164.968,-188.216
164.96072,-326.787
164.95343,-179.396
164.94614,-97.626
164.93885,23.813
164.93156,141.143
164.92427,232.225
164.91698,87.758
164.90969,-52.454
164.90241,-28.335
164.89512,-42.606
164.88783,-42.068
164.88054,-191.904
164.87325,-47.022
164.86596,-47.863
164.85867,47.239
164.85138,27.333
164.8441,48.961
164.83681,161.23
164.82952,228.026
164.82223,81.213
164.81494,-80.31
164.80765,-87.144
164.80036,-24.441
164.79307,-191.824
164.78579,-100.089
164.7785,-22.064
164.77121,-102.089
164.76392,-323.665
164.75663,-403.387
164.74934,-345.913
164.74205,-310.895
164.73477,-227.84
164.72748,-189.739
164.72019,76.946
164.7129,83.48
164.70561,-10.071
164.69832,-131.345
164.69103,-240.698
164.68374,-286.301
164.67646,-155.739
164.66917,0.789
164.66188,38.314
164.65459,-43.321
164.6473,27.409
164.64001,-54.184
164.63272,-45.929
164.62543,177.373
164.61815,194.218
164.61086,138.957
164.60357,-103.282
164.59628,-199.724
164.58899,-223.126
164.5817,-28.47
164.57441,28.15
164.56712,55.189
164.55984,-46.832
164.55255,-201.749
164.54526,-152.894
164.53797,22.339
164.53068,-85.391
164.52339,-237.42
164.5161,-154.043
164.50881,-222.161
164.50153,-86.668
164.49424,19.35
164.48695,41.85
164.47966,-110.71
164.47237,-20.201
164.46508,161.814
164.45779,106.181
164.4505,100.175
164.44322,42.575
164.43593,199.354
164.42864,90.078
164.42135,-47.571
164.41406,44.268
164.40677,-19.787
164.39948,-31.679
164.3922,-85.588
164.38491,-43.782
164.37762,72.631
164.37033,166.828
164.36304,121.312
164.35575,-34.335
164.34846,-64.82
164.34117,79.281
164.33389,109.316
164.3266,-23.449
164.31931,-151.669
164.31202,-93.586
164.30473,-91.461
164.29744,4.775
164.29015,-110.722
164.28286,-83.709
164.27558,-21.093
164.26829,-125.406
164.261,-97.854
164.25371,-22.843
164.24642,-280.142
164.23913,-268.126
164.23184,-186.393
164.22455,-228.334
164.21727,-109.54
164.20998,-48.518
164.20269,46.684
164.1954,230.013
164.18811,125.276
164.18082,133.338
164.17353,67.367
164.16624,68.797
164.15896,9.229
164.15167,10.081
164.14438,128.362
164.13709,36.848
164.1298,-59.332
164.12251,-7.763
164.11522,-42.591
164.10793,-107.833
164.10065,-90.649
164.09336,-84.303
164.08607,-72.937
164.07878,-46.765
164.07149,6.936
164.0642,208.435
164.05691,399.926
164.04963,441.601
164.04234,99.84
164.03505,-20.328
164.02776,91.037
164.02047,-12.083
164.01318,64.227
164.00589,-69.113
163.9986,-82.177
163.99132,-184.198
163.98403,-75.274
163.97674,-99.351
163.96945,25.163
163.96216,73.383
163.95487,38.645
163.94758,84.509
163.94029,-18.364
163.93301,-69.707
163.92572,-53.027
163.91843,-61.863
163.91114,-72.679
163.90385,-128.666
163.89656,-15.912
163.88927,-3.596
163.88198,-145.853
163.8747,-139.092
163.86741,110.665
163.86012,29.623
163.85283,-28.992
163.84554,-286.845
163.83825,-154.27
163.83096,-61.668
163.82367,9.691
163.81639,-12.173
163.8091,-148.849
163.80181,-117.002
163.79452,-129.401
163.78723,-138.875
163.77994,-42
163.77265,-84.481
163.76536,-47.864
163.75808,-48.459
163.75079,-89.823
163.7435,78.372
163.73621,55.341
163.72892,-154.15
163.72163,49.093
163.71434,95.312
163.70705,141.123
163.69977,156.351
163.69248,148.421
163.68519,138.014
163.6779,104.475
163.67061,-42.434
163.66332,-64.373
163.65603,-90.024
163.64875,-103.376
163.64146,35.546
163.63417,-27.178
163.62688,209.115
163.61959,323.568
163.6123,275.435
163.60501,87.482
163.59772,-97.63
163.59044,120.501
163.58315,197.58
163.57586,164.439
163.56857,78.229
163.56128,23.278
163.55399,56.885
163.5467,91.048
163.53941,291.588
163.53213,301.137
163.52484,150.288
163.51755,57.514
163.51026,-61.676
163.50297,-243.839
163.49568,-54.396
163.48839,-49.288
163.4811,6.138
163.47382,-168.312
163.46653,-76.155
163.45924,-101.452
163.45195,-19.733
163.44466,-33.02
163.43737,-144.234
163.43008,-5.365
163.42279,36.158
163.41551,-10.032
163.40822,-190.728
163.40093,-123.818
163.39364,-35.205
163.38635,-46.597
163.37906,-107.671
163.37177,-272.148
163.36448,-234.871
163.3572,-196.066
163.34991,-22.118
163.34262,-76.536
163.33533,38.702
163.32804,83.97
163.32075,17.28
163.31346,-110.301
163.30618,-133.724
163.29889,-170.496
163.2916,0.984
163.28431,11.713
163.27702,7.918
163.26973,275.167
163.26244,67.678
163.25515,1.331
163.24787,113.549
163.24058,46.9
163.23329,-51.31
163.226,66.22
163.21871,55.279
163.21142,-105.851
163.20413,-184.454
163.19684,69.642
163.18956,59.327
163.18227,-104.85
163.17498,-215.785
163.16769,-141.863
163.1604,-56.951
163.15311,114.559
163.14582,-170.061
163.13853,-253.142
163.13125,-24.552
163.12396,-3.628
163.11667,51.843
163.10938,134.021
163.10209,118.455
163.0948,221.912
163.08751,134.522
163.08022,42.317
163.07294,61.005
163.06565,61.082
163.05836,31.61
163.05107,0.667
163.04378,128.137
163.03649,-36.476
163.0292,-93.407
163.02191,-71.688
163.01463,-3.703
163.00734,51.824
163.00005,-16.215
162.99276,-71.48
162.98547,-37.184
162.97818,35.52
162.97089,17.819
162.96361,-41.971
162.95632,-46.12
162.94903,19.284
162.94174,-29.662
162.93445,-198.626
162.92716,53.849
162.91987,231.853
162.91258,254.953
162.9053,56.707
162.89801,102.466
162.89072,-24.11
162.88343,-3.087
162.87614,103.81
162.86885,37.203
162.86156,166.731
162.85427,129.125
162.84699,261.025
162.8397,230.25
162.83241,96.077
162.82512,96.702
162.81783,165.149
162.81054,138.298
162.80325,97.295
162.79596,222.819
162.78868,167.766
162.78139,219.332
162.7741,136.98
162.76681,-74.581
162.75952,-60.578
162.75223,-33.606
162.74494,-153.064
162.73765,-89.375
162.73037,-81.977
162.72308,85.549
162.71579,12.594
162.7085,69.781
162.70121,13.469
162.69392,4.287
162.68663,19.002
162.67934,127.554
162.67206,44.478
162.66477,-31.871
162.65748,86.742
162.65019,82.038
162.6429,-30.433
162.63561,12.203
162.62832,118.943
162.62103,104.2
162.61375,93.628
162.60646,51.411
162.59917,120.407
162.59188,-32.919
162.58459,-133.379
162.5773,-315.364
162.57001,-246.839
162.56273,-81.347
162.55544,-38.052
162.54815,-254.363
162.54086,-293.528
162.53357,-191.242
162.52628,-149.956
162.51899,-31.337
162.5117,64.439
162.50442,129.279
162.49713,98.649
162.48984,83.362
162.48255,-48.119
162.47526,-42.415
162.46797,-8.154
162.46068,-68.311
162.45339,-92.252
162.44611,-108.692
162.43882,61.181
162.43153,-176.858
162.42424,-86.051
162.41695,-14.106
162.40966,-141.387
162.40237,-176.114
162.39508,-34.014
162.3878,-126.594
162.38051,-171.763
162.37322,45.499
162.36593,224.977
162.35864,107.871
162.35135,-109.752
162.34406,-209.008
162.33677,-47.454
162.32949,173.997
162.3222,57.347
162.31491,-70.526
162.30762,-90.879
162.30033,-249.24
162.29304,-329.744
162.28575,-189.45
162.27846,-346.72
162.27118,-308.475
162.26389,-87.624
162.2566,89.313
162.24931,59.613
162.24202,-128.745
162.23473,-254.308
162.22744,-152.314
162.22016,-21.812
162.21287,27.641
162.20558,178.981
162.19829,59.401
162.191,-30.522
162.18371,-110.3
162.17642,-101.304
162.16913,-2.527
162.16185,-146.299
162.15456,-108.056
162.14727,121.192
162.13998,160.529
162.13269,-29.508
162.1254,8.07
162.11811,158.262
162.11082,53.8
162.10354,-54.072
162.09625,57.295
162.08896,68.781
162.08167,64.958
162.07438,82.532
162.06709,41.438
162.0598,-35.373
162.05251,-248.633
162.04523,-259.528
162.03794,-194.251
162.03065,-148.465
162.02336,-47.807
162.01607,48.995
162.00878,269.751
162.00149,177.952
161.9942,140.261
161.98692,67.336
161.97963,17.331
161.97234,-38.803
161.96505,-45.966
161.95776,118.477
161.95047,47.332
161.94318,-139.092
161.93589,-124.47
161.92861,-23.32
161.92132,-56.771
161.91403,-175.797
161.90674,-211.187
161.89945,-148.138
161.89216,-135.781
161.88487,-29.532
161.87759,130.43
161.8703,173.886
161.86301,141.255
161.85572,264.924
161.84843,272.864
161.84114,241.804
161.83385,63.94
161.82656,-27.262
161.81928,-12.059
161.81199,-92.9
161.8047,122.848
161.79741,149.637
161.79012,105.812
161.78283,191.834
161.77554,59.483
161.76825,95.544
161.76097,-57.799
161.75368,-44.78
161.74639,66.763
161.7391,2.979
161.73181,-95.901
161.72452,-23.62
161.71723,86.354
161.70994,-38.851
161.70266,-51.146
161.69537,-178.701
161.68808,-157.908
161.68079,-195.731
161.6735,-113.5
161.66621,-134.926
161.65892,-66.212
161.65163,-58.265
161.64435,73.227
161.63706,-103.554
161.62977,-163.52
161.62248,24.242
161.61519,153.437
161.6079,124.387
161.60061,212.059
161.59332,160.411
161.58604,71.672
161.57875,-74.818
161.57146,-180.028
161.56417,-176.461
161.55688,-28.841
161.54959,-57.768
161.5423,128.205
161.53501,102.573
161.52773,32.936
161.52044,104.052
161.51315,64.078
161.50586,24.13
161.49857,-89.698
161.49128,-175.201
161.48399,-178.806
161.47671,-41.904
161.46942,-18.326
161.46213,-94.883
161.45484,-118.86
161.44755,-98.982
161.44026,-39.62
161.43297,-70.249
161.42568,-116.378
161.4184,-179.567
161.41111,-190.034
161.40382,-66.185
161.39653,-68.64
161.38924,-208.362
161.38195,-33.771
161.37466,29.605
161.36737,-13.583
161.36009,-74.886
161.3528,-133.719
161.34551,-34.917
161.33822,-127.901
161.33093,-228.322
161.32364,4.608
161.31635,156.168
161.30906,149.361
161.30178,67.203
161.29449,59.847
161.2872,81.642
161.27991,143.879
161.27262,19.25
161.26533,17.5
161.25804,2.874
161.25075,19.869
161.24347,1.715
161.23618,48.387
161.22889,53.024
161.2216,-193.254
161.21431,-94.331
161.20702,-37.485
161.19973,4.073
161.19244,-64.12
161.18516,5.774
161.17787,-42.108
161.17058,-116.754
161.16329,-159.64
161.156,5.361
161.14871,10.606
161.14142,37.036
161.13414,53.964
161.12685,60.459
161.11956,8.773
161.11227,42.18
161.10498,-86.455
161.09769,-106.955
161.0904,106.982
161.08311,207.146
161.07583,161.312
161.06854,230.908
161.06125,33.303
161.05396,-84.148
161.04667,-116.442
161.03938,-183.39
161.03209,-118.18
161.0248,-123.089
161.01752,-134.781
161.01023,-145.341
161.00294,-92.847
160.99565,120.832
160.98836,10.094
160.98107,-162.996
160.97378,-106.695
160.96649,-66.042
160.95921,101.254
160.95192,-60.441
160.94463,-67.906
160.93734,19.147
160.93005,91.119
160.92276,100.636
160.91547,-0.771
160.90818,125.908
160.9009,50.803
160.89361,28.055
160.88632,39.668
160.87903,35.75
160.87174,-64.522
160.86445,-78.788
160.85716,38.464
160.84987,-136.05
160.84259,-68.976
160.8353,114.061
160.82801,-30.909
160.82072,66.447
160.81343,165.516
160.80614,155.765
160.79885,-67.37
160.79157,-117.399
160.78428,34.766
160.77699,17.424
160.7697,97.458
160.76241,147.273
160.75512,274.3
160.74783,89.293
160.74054,21.679
160.73326,67.564
160.72597,69.302
160.71868,100.567
160.71139,167.42
160.7041,312.977
160.69681,237.805
160.68952,-100.166
160.68223,-199.947
160.67495,-130.794
160.66766,-55.804
160.66037,-23.014
160.65308,-3.803
160.64579,-46.385
160.6385,-118.799
160.63121,-104.637
160.62392,69.718
160.61664,244.918
160.60935,50.794
160.60206,167.503
160.59477,113.538
160.58748,22.371
160.58019,-8.259
160.5729,-29.3
160.56561,46.465
160.55833,59.13
160.55104,116.175
160.54375,52.48
160.53646,-45.216
160.52917,-102.131
160.52188,-2.564
160.51459,-155.462
160.5073,-108.252
160.50002,0.255
160.49273,0.213
160.48544,70.694
160.47815,-27.711
160.47086,169.157
160.46357,186.402
160.45628,83.054
160.44899,-22.975
160.44171,59.897
160.43442,-54.482
160.42713,-50.518
160.41984,-90.457
160.41255,-21.627
160.40526,-147.937
160.39797,-69.807
160.39069,83.908
160.3834,11.553
160.37611,113.988
160.36882,-34.171
160.36153,-143.58
160.35424,-93.872
160.34695,-138.287
160.33966,-120.984
160.33238,-73.711
160.32509,-177.121
160.3178,-212.498
160.31051,-257.813
160.30322,-147.891
160.29593,-190.263
160.28864,-317.627
160.28135,-200.414
160.27407,-25.407
160.26678,121.658
160.25949,207.772
160.2522,42.379
160.24491,-159.886
160.23762,-142.226
160.23033,-285.357
160.22304,-220.708
160.21576,-31.129
160.20847,50.712
160.20118,-22.307
160.19389,-27.771
160.1866,-20.697
160.17931,-69.883
160.17202,-122.808
160.16473,-161.744
160.15745,-113.753
160.15016,-219.743
160.14287,-315.051
160.13558,-261.77
160.12829,-130.516
160.121,16.411
160.11371,-0.965
160.10642,41.311
160.09914,162.215
160.09185,75.021
160.08456,117.525
160.07727,22.959
160.06998,-149.694
160.06269,-146.466
160.0554,-85.221
160.04812,-37.268
160.04083,-88.482
160.03354,-29.399
160.02625,83.257
160.01896,-13.03
160.01167,-165.482
160.00438,-196.462
159.99709,-150.798
159.98981,-56.643
159.98252,-96.191
159.97523,-76.4
159.96794,-212.008
159.96065,-74.855
159.95336,-134.725
159.94607,-183.24
159.93878,-41.137
159.9315,-12.977
159.92421,-180.294
159.91692,-253.504
159.90963,-165.881
159.90234,-74.248
159.89505,106.047
159.88776,52.376
159.88047,87.398
159.87319,170.25
159.8659,-8.19
159.85861,-96.232
159.85132,-162.238
159.84403,-97.818
159.83674,50.59
159.82945,139.852
159.82216,-28.708
159.81488,-191.822
159.80759,-145.971
159.8003,-57.041
159.79301,35.507
159.78572,206.121
159.77843,114.319
159.77114,41.292
159.76385,49.039
159.75657,148.447
159.74928,80.033
159.74199,119.629
159.7347,213.297
159.72741,195.45
159.72012,-7.973
159.71283,127.907
159.70555,248.375
159.69826,131.74
159.69097,182.154
159.68368,189.978
159.67639,97.785
159.6691,-30.065
159.66181,-82.913
159.65452,104.717
159.64724,-27.623
159.63995,-98.756
159.63266,-79.099
159.62537,-150.215
159.61808,-130.08
159.61079,-309.239
159.6035,-206.746
159.59621,-39.903
159.58893,29.16
159.58164,51.072
159.57435,9.621
159.56706,-81.5
159.55977,5.29
159.55248,-12.435
159.54519,30.006
159.5379,-26.326
159.53062,36.826
159.52333,-48.35
159.51604,-72.533
159.50875,-39.02
159.50146,-103.662
159.49417,15.464
159.48688,82.156
159.47959,52.401
159.47231,22.448
159.46502,260.386
159.45773,306.393
159.45044,109.462
159.44315,-6.455
159.43586,169.187
159.42857,6.855
159.42128,-113.138
159.414,-146.408
159.40671,-91.033
159.39942,-3.369
159.39213,-48.09
159.38484,-110.838
159.37755,-142.936
159.37026,-231.909
159.36297,-229.06
159.35569,-165.94
159.3484,1.653
159.34111,203.172
159.33382,88.57
159.32653,12.128
159.31924,-54.706
159.31195,-16.443
159.30467,18.969
159.29738,-74.639
159.29009,-259.021
159.2828,-50.901
159.27551,4.794
159.26822,115.464
159.26093,176.76
159.25364,-54.439
159.24636,57.877
159.23907,222.082
159.23178,117.578
159.22449,109.081
159.2172,-36.948
159.20991,-96.827
159.20262,-15.817
159.19533,-96.35
159.18805,-127.18
159.18076,-90.197
159.17347,57.475
159.16618,103.077
159.15889,-35.292
159.1516,-64.763
159.14431,35.143
159.13702,39.203
159.12974,-52.846
159.12245,-159.744
159.11516,-161.475
159.10787,-0.077
159.10058,0.423
159.09329,95.02
159.086,-129.459
159.07871,-149.111
159.07143,-153.775
159.06414,-204.348
159.05685,-105.972
159.04956,-56.477
159.04227,41.562
159.03498,-83.317
159.02769,-111.081
159.0204,-197.29
159.01312,-80.21
159.00583,77.093
158.99854,15.91
158.99125,-47.216
158.98396,-52.939
158.97667,66.02
158.96938,44.068
158.9621,-27.297
158.95481,169.697
158.94752,149.554
158.94023,59.532
158.93294,51.8
158.92565,-87.137
158.91836,-88.327
158.91107,-42.169
158.90379,-47.427
158.8965,-165.02
158.88921,-147.945
158.88192,-192.824
158.87463,-261.363
158.86734,-283.847
158.86005,-136.247
158.85276,-88.985
158.84548,-215.421
158.83819,-92.465
158.8309,-59.62
158.82361,151.401
