0.000000000000000000e+00,3.339316136337292787e-06
3.128911138923654578e-01,3.467475108376269995e-06
6.257822277847309156e-01,3.603697050320077659e-06
9.386733416770963734e-01,3.748706019861873938e-06
1.251564455569461831e+00,3.903311722342217751e-06
1.564455569461827178e+00,4.068422189665503414e-06
1.877346683354192747e+00,4.245058728675017941e-06
2.190237797246558316e+00,4.434373618455869814e-06
2.503128911138923662e+00,4.637671153521036591e-06
2.816020025031289009e+00,4.856432780274410409e-06
3.128911138923654356e+00,5.092347268008750993e-06
3.441802252816020147e+00,5.347347107200815759e-06
3.754693366708385494e+00,5.623652656459893403e-06
4.067584480600751284e+00,5.923825992009182882e-06
4.380475594493116631e+00,6.250836987404118529e-06
4.693366708385481978e+00,6.608144918851926241e-06
5.006257822277847325e+00,6.999799927588477555e-06
5.319148936170212671e+00,7.430570082350321131e-06
5.632040050062578018e+00,7.906101727456507996e-06
5.944931163954943365e+00,8.433123503715257504e-06
6.257822277847308712e+00,9.019708230129610239e-06
6.570713391739674947e+00,9.675612247031841888e-06
6.883604505632040294e+00,1.041271963130450243e-05
7.196495619524405640e+00,1.124563012415256838e-05
7.509386733416770987e+00,1.219244659688475935e-05
7.822277847309136334e+00,1.327584354225179218e-05
8.135168961201502569e+00,1.452453755677258880e-05
8.448060075093867027e+00,1.597534272009558441e-05
8.760951188986233262e+00,1.767609308654714576e-05
9.073842302878597721e+00,1.968987756749631957e-05
9.386733416770963956e+00,2.210130739911399020e-05
9.699624530663328414e+00,2.502601374079455423e-05
1.001251564455569465e+01,2.862542966351149705e-05
1.032540675844806088e+01,3.313050694742638935e-05
1.063829787234042534e+01,3.888112159123892467e-05
1.095118898623279158e+01,4.639426041561424700e-05
1.126408010012515604e+01,5.648779140086370251e-05
1.157697121401752227e+01,7.051836082268096977e-05
1.188986232790988673e+01,9.087171208879738329e-05
1.220275344180225296e+01,1.220653913200698583e-04
1.251564455569461742e+01,1.735242084366801481e-04
1.282853566958698366e+01,2.677110498636765140e-04
1.314142678347934989e+01,4.697608925670159049e-04
1.345431789737171435e+01,1.040824944816885625e-03
1.376720901126408059e+01,4.052853554572676334e-03
1.408010012515644505e+01,1.960855761656354002e+00
1.439299123904881128e+01,4.597275865807205070e-03
1.470588235294117574e+01,1.109449192167792728e-03
1.501877346683354197e+01,4.924042380653690645e-04
1.533166458072590821e+01,2.800181467299290845e-04
1.564455569461827267e+01,1.829020898133208479e-04
1.595744680851063890e+01,1.308625425474655400e-04
1.627033792240300514e+01,1.000802004919965982e-04
1.658322903629536782e+01,8.068103572780165338e-05
1.689612015018773405e+01,6.798963140762140757e-05
1.720901126408010029e+01,5.957919444470783933e-05
1.752190237797246652e+01,5.411211523379035748e-05
1.783479349186483276e+01,5.083204123981205884e-05
1.814768460575719544e+01,4.932517454567302641e-05
1.846057571964956168e+01,4.940653632754669254e-05
1.877346683354192791e+01,5.107328334555669066e-05
1.908635794743429415e+01,5.450383856223529872e-05
1.939924906132665683e+01,6.010245003102199132e-05
1.971214017521902306e+01,6.860937048770918948e-05
2.002503128911138930e+01,8.133240929943742802e-05
2.033792240300375553e+01,1.006386228946392643e-04
2.065081351689612177e+01,1.310724236608655936e-04
2.096370463078848445e+01,1.821849793102308659e-04
2.127659574468085069e+01,2.768587809229241430e-04
2.158948685857321692e+01,4.818105015832553411e-04
2.190237797246558316e+01,1.066800975324979977e-03
2.221526908635794584e+01,4.213983665263885785e-03
2.252816020025031207e+01,1.699069500666066768e+00
2.284105131414267831e+01,4.384423652800884669e-03
2.315394242803504454e+01,1.087591522789978791e-03
2.346683354192741078e+01,4.875862987661304100e-04
2.377972465581977346e+01,2.788545179597183934e-04
2.409261576971213970e+01,1.827067486504706185e-04
2.440550688360450593e+01,1.308124699581639174e-04
2.471839799749687216e+01,9.984359446295810634e-05
2.503128911138923485e+01,8.008658437999630314e-05
2.534418022528160108e+01,6.692132963128647795e-05
2.565707133917396732e+01,5.793416274248878778e-05
2.596996245306633355e+01,5.177836868337001158e-05
2.628285356695869979e+01,4.767176519208095412e-05
2.659574468085106247e+01,4.515690207833031376e-05
2.690863579474342870e+01,4.398128882500534627e-05
2.722152690863579494e+01,4.403856584677662126e-05
2.753441802252816117e+01,4.534547026298993303e-05
2.784730913642052741e+01,4.804559174968234774e-05
2.816020025031289009e+01,5.244135891697797444e-05
2.847309136420525633e+01,5.906702652427761558e-05
2.878598247809762256e+01,6.883505615951334691e-05
2.909887359198998880e+01,8.333187414339757854e-05
2.941176470588235148e+01,1.054502104777185485e-04
2.972465581977471771e+01,1.408656105386802684e-04
3.003754693366708395e+01,2.019293940846514921e-04
3.035043804755945018e+01,3.198257597543358683e-04
3.066332916145181642e+01,5.934094266239397716e-04
3.097622027534417910e+01,1.490252045704763394e-03
3.128911138923654534e+01,9.019104746066451683e-03
3.160200250312891157e+01,5.644696534781166314e-02
3.191489361702127781e+01,2.545150626467607320e-03
3.222778473091364049e+01,8.120360614672446267e-04
3.254067584480601028e+01,3.965511729315949118e-04
3.285356695869837296e+01,2.353687388940280622e-04
3.316645807259073564e+01,1.563724431151841665e-04
3.347934918648310543e+01,1.118254508935085322e-04
3.379224030037546811e+01,8.422644243248076431e-05
3.410513141426783790e+01,6.592985633027119050e-05
3.441802252816020058e+01,5.316382291967723141e-05
3.473091364205256326e+01,4.389274368980504329e-05
3.504380475594493305e+01,3.693932943851090144e-05
3.535669586983729573e+01,3.158413611524460570e-05
3.566958698372966552e+01,2.736729946260779830e-05
3.598247809762202820e+01,2.398367465695066403e-05
3.629536921151439088e+01,2.122427366506034505e-05
3.660826032540676067e+01,1.894202931178544369e-05
3.692115143929912335e+01,1.703098571355060977e-05
3.723404255319148604e+01,1.541321713812342646e-05
3.754693366708385582e+01,1.403036032056926587e-05
3.785982478097621851e+01,1.283798981096632635e-05
3.817271589486858829e+01,1.180179522360377986e-05
3.848560700876095098e+01,1.089492939624720909e-05
3.879849812265331366e+01,1.009613462909277545e-05
3.911138923654568345e+01,9.388396480525774225e-06
3.942428035043804613e+01,8.757961841758484767e-06
3.973717146433041592e+01,8.193612755954931810e-06
4.005006257822277860e+01,7.686122529123421034e-06
4.036295369211514128e+01,7.227843598304997543e-06
4.067584480600751107e+01,6.812391860905821164e-06
4.098873591989987375e+01,6.434402466561599802e-06
4.130162703379224354e+01,6.089339136567939787e-06
4.161451814768460622e+01,5.773343988861924807e-06
4.192740926157696890e+01,5.483118307888410175e-06
4.224030037546933869e+01,5.215827166733328697e-06
4.255319148936170137e+01,4.969022588505092919e-06
4.286608260325407116e+01,4.740581230644181127e-06
4.317897371714643384e+01,4.528653530003973574e-06
4.349186483103879652e+01,4.331621955169114657e-06
4.380475594493116631e+01,4.148066543343716242e-06
4.411764705882352899e+01,3.976736300115389967e-06
4.443053817271589168e+01,3.816525345621858283e-06
4.474342928660826146e+01,3.666452924691430749e-06
4.505632040050062415e+01,3.525646579247321603e-06
4.536921151439299393e+01,3.393327921733382448e-06
4.568210262828535662e+01,3.268800558187832581e-06
4.599499374217771930e+01,3.151439796042068271e-06
4.630788485607008909e+01,3.040683840134189706e-06
4.662077596996245177e+01,2.936026234859593186e-06
4.693366708385482156e+01,2.837009353916130983e-06
4.724655819774718424e+01,2.743218774093944393e-06
4.755944931163954692e+01,2.654278397819884724e-06
4.787234042553191671e+01,2.569846212093498749e-06
4.818523153942427939e+01,2.489610590133017564e-06
4.849812265331664918e+01,2.413287057336042743e-06
4.881101376720901186e+01,2.340615455718103450e-06
4.912390488110137454e+01,2.271357451349488225e-06
4.943679599499374433e+01,2.205294337884784338e-06
4.974968710888610701e+01,2.142225096402491830e-06
5.006257822277846969e+01,2.081964677710222953e-06
5.037546933667083948e+01,2.024342478237884514e-06
5.068836045056320216e+01,1.969200984808951934e-06
5.100125156445557195e+01,1.916394567088118816e-06
5.131414267834793463e+01,1.865788399465373820e-06
5.162703379224029732e+01,1.817257496644215703e-06
5.193992490613266710e+01,1.770685849331007836e-06
5.225281602002502979e+01,1.725965648235217428e-06
5.256570713391739957e+01,1.682996586137694019e-06
5.287859824780976226e+01,1.641685229108423800e-06
5.319148936170212494e+01,1.601944449091201786e-06
5.350438047559449473e+01,1.563692911049685860e-06
5.381727158948685741e+01,1.526854608711311406e-06
5.413016270337922720e+01,1.491358443673016326e-06
5.444305381727158988e+01,1.457137843262538650e-06
5.475594493116395256e+01,1.424130413095425406e-06
5.506883604505632235e+01,1.392277620742982063e-06
5.538172715894868503e+01,1.361524507340192224e-06
5.569461827284105482e+01,1.331819424323846794e-06
5.600750938673341750e+01,1.303113792807008858e-06
5.632040050062578018e+01,1.275361883372636271e-06
5.663329161451814997e+01,1.248520614312107517e-06
5.694618272841051265e+01,1.222549366547906308e-06
5.725907384230287533e+01,1.197409813667795571e-06
5.757196495619524512e+01,1.173065765663742904e-06
5.788485607008760780e+01,1.149483025115425294e-06
5.819774718397997759e+01,1.126629254687895538e-06
5.851063829787234027e+01,1.104473854927993409e-06
5.882352941176470296e+01,1.082987851446138948e-06
5.913642052565707274e+01,1.062143790660921377e-06
5.944931163954943543e+01,1.041915643364666556e-06
5.976220275344180521e+01,1.022278715440191922e-06
6.007509386733416790e+01,1.003209565123267704e-06
6.038798498122653058e+01,9.846859262627596291e-07
6.070087609511890037e+01,9.666866370818984635e-07
6.101376720901126305e+01,9.491915739902094475e-07
6.132665832290363284e+01,9.321815900370111813e-07
6.163954943679599552e+01,9.156384576345875813e-07
6.195244055068835820e+01,8.995448152125313295e-07
6.226533166458072799e+01,8.838841174949145778e-07
6.257822277847309067e+01,8.686405891190530158e-07
6.289111389236546046e+01,8.537991813391522857e-07
6.320400500625782314e+01,8.393455315802648406e-07
6.351689612015018582e+01,8.252659256280014690e-07
6.382978723404255561e+01,8.115472622575910888e-07
6.414267834793491829e+01,7.981770201223089180e-07
6.445556946182728097e+01,7.851432267362084311e-07
6.476846057571964366e+01,7.724344293996482113e-07
6.508135168961202055e+01,7.600396679284045750e-07
6.539424280350438323e+01,7.479484490583807492e-07
6.570713391739674591e+01,7.361507224081167887e-07
6.602002503128910860e+01,7.246368578906243230e-07
6.633291614518147128e+01,7.133976244745487058e-07
6.664580725907384817e+01,7.024241702024176324e-07
6.695869837296621085e+01,6.917080033808323658e-07
6.727158948685857354e+01,6.812409748639240716e-07
6.758448060075093622e+01,6.710152613573551511e-07
6.789737171464329890e+01,6.610233496755702892e-07
6.821026282853567579e+01,6.512580218899951904e-07
6.852315394242803848e+01,6.417123413104674483e-07
6.883604505632040116e+01,6.323796392463724660e-07
6.914893617021276384e+01,6.232535024978459676e-07
6.946182728410512652e+01,6.143277615309399451e-07
6.977471839799750342e+01,6.055964792939354766e-07
7.008760951188986610e+01,5.970539406349983276e-07
7.040050062578222878e+01,5.886946422841477008e-07
7.071339173967459146e+01,5.805132833650846461e-07
7.102628285356695415e+01,5.725047564047848878e-07
7.133917396745933104e+01,5.646641388109489242e-07
7.165206508135169372e+01,5.569866847894316381e-07
7.196495619524405640e+01,5.494678176756302503e-07
7.227784730913641909e+01,5.421031226555560272e-07
7.259073842302878177e+01,5.348883398539052470e-07
7.290362953692115866e+01,5.278193577679375080e-07
7.321652065081352134e+01,5.208922070273455717e-07
7.352941176470588402e+01,5.141030544615757205e-07
7.384230287859824671e+01,5.074481974572518160e-07
7.415519399249060939e+01,5.009240585894506165e-07
7.446808510638297207e+01,4.945271805116045215e-07
7.478097622027534896e+01,4.882542210897611469e-07
7.509386733416771165e+01,4.821019487678136429e-07
7.540675844806007433e+01,4.760672381511414228e-07
7.571964956195243701e+01,4.701470657968736202e-07
7.603254067584479969e+01,4.643385061996976732e-07
7.634543178973717659e+01,4.586387279628101459e-07
7.665832290362953927e+01,4.530449901442270343e-07
7.697121401752190195e+01,4.475546387692502791e-07
7.728410513141426463e+01,4.421651035004388366e-07
7.759699624530662732e+01,4.368738944569325695e-07
7.790988735919900421e+01,4.316785991754538339e-07
7.822277847309136689e+01,4.265768797057612519e-07
7.853566958698372957e+01,4.215664698337344093e-07
7.884856070087609226e+01,4.166451724256709266e-07
7.916145181476845494e+01,4.118108568877301949e-07
7.947434292866083183e+01,4.070614567348054569e-07
7.978723404255319451e+01,4.023949672634251923e-07
8.010012515644555720e+01,3.978094433235807516e-07
8.041301627033791988e+01,3.933029971846672384e-07
8.072590738423028256e+01,3.888737964909792793e-07
8.103879849812265945e+01,3.845200623024583309e-07
8.135168961201502213e+01,3.802400672166187769e-07
8.166458072590738482e+01,3.760321335677979164e-07
8.197747183979974750e+01,3.718946317000851658e-07
8.229036295369211018e+01,3.678259783104745276e-07
8.260325406758448707e+01,3.638246348589705130e-07
8.291614518147684976e+01,3.598891060425476443e-07
8.322903629536921244e+01,3.560179383300243308e-07
8.354192740926157512e+01,3.522097185550681926e-07
8.385481852315393780e+01,3.484630725646877605e-07
8.416770963704631470e+01,3.447766639207060327e-07
8.448060075093867738e+01,3.411491926518350927e-07
8.479349186483104006e+01,3.375793940540924320e-07
8.510638297872340274e+01,3.340660375374160911e-07
8.541927409261576543e+01,3.306079255164381691e-07
8.573216520650814232e+01,3.272038923434800673e-07
8.604505632040050500e+01,3.238528032819307160e-07
8.635794743429286768e+01,3.205535535182531576e-07
8.667083854818523037e+01,3.173050672109583991e-07
8.698372966207759305e+01,3.141062965749594617e-07
8.729662077596995573e+01,3.109562209997989649e-07
8.760951188986233262e+01,3.078538462003144203e-07
8.792240300375469531e+01,3.047982033983751288e-07
8.823529411764705799e+01,3.017883485343867806e-07
8.854818523153942067e+01,2.988233615073257658e-07
8.886107634543178335e+01,2.959023454421188316e-07
8.917396745932416025e+01,2.930244259832416392e-07
8.948685857321652293e+01,2.901887506134626575e-07
8.979974968710888561e+01,2.873944879967042569e-07
9.011264080100124829e+01,2.846408273440463291e-07
9.042553191489361097e+01,2.819269778019368898e-07
9.073842302878598787e+01,2.792521678617194282e-07
9.105131414267835055e+01,2.766156447896264796e-07
9.136420525657071323e+01,2.740166740764257379e-07
9.167709637046307591e+01,2.714545389059449451e-07
9.198998748435543860e+01,2.689285396417316501e-07
9.230287859824781549e+01,2.664379933311397166e-07
9.261576971214017817e+01,2.639822332261664914e-07
9.292866082603254085e+01,2.615606083203901092e-07
9.324155193992490354e+01,2.591724829013893951e-07
9.355444305381726622e+01,2.568172361180529656e-07
9.386733416770964311e+01,2.544942615622098034e-07
9.418022528160200579e+01,2.522029668640392588e-07
9.449311639549436848e+01,2.499427733007396044e-07
9.480600750938673116e+01,2.477131154179589941e-07
9.511889862327909384e+01,2.455134406635109417e-07
9.543178973717147073e+01,2.433432090329187719e-07
9.574468085106383342e+01,2.412018927263511838e-07
9.605757196495619610e+01,2.390889758165289545e-07
9.637046307884855878e+01,2.370039539272026412e-07
9.668335419274092146e+01,2.349463339218148477e-07
9.699624530663329836e+01,2.329156336019776184e-07
9.730913642052566104e+01,2.309113814154116666e-07
9.762202753441802372e+01,2.289331161730053676e-07
9.793491864831038640e+01,2.269803867746704285e-07
9.824780976220274908e+01,2.250527519436781032e-07
9.856070087609512598e+01,2.231497799691778267e-07
9.887359198998748866e+01,2.212710484566086334e-07
9.918648310387985134e+01,2.194161440857257996e-07
9.949937421777221402e+01,2.175846623759783813e-07
9.981226533166457671e+01,2.157762074589805214e-07
1.001251564455569394e+02,2.139903918578314672e-07
1.004380475594493163e+02,2.122268362730481636e-07
1.007509386733416790e+02,2.104851693748839970e-07
1.010638297872340416e+02,2.087650276018147871e-07
1.013767209011264043e+02,2.070660549649830992e-07
1.016896120150187670e+02,2.053879028583986482e-07
1.020025031289111439e+02,2.037302298747014857e-07
1.023153942428035066e+02,2.020927016263004848e-07
1.026282853566958693e+02,2.004749905717080810e-07
1.029411764705882320e+02,1.988767758468985262e-07
1.032540675844805946e+02,1.972977431015231638e-07
1.035669586983729715e+02,1.957375843398222353e-07
1.038798498122653342e+02,1.941959977660800660e-07
1.041927409261576969e+02,1.926726876344737055e-07
1.045056320400500596e+02,1.911673641031732492e-07
1.048185231539424223e+02,1.896797430925552464e-07
1.051314142678347991e+02,1.882095461473974012e-07
1.054443053817271618e+02,1.867565003029250501e-07
1.057571964956195245e+02,1.853203379545878932e-07
1.060700876095118872e+02,1.839007967314470443e-07
1.063829787234042499e+02,1.824976193730577598e-07
1.066958698372966268e+02,1.811105536097383936e-07
1.070087609511889895e+02,1.797393520461178457e-07
1.073216520650813521e+02,1.783837720478591196e-07
1.076345431789737148e+02,1.770435756314601245e-07
1.079474342928660775e+02,1.757185293570358739e-07
1.082603254067584544e+02,1.744084042239896495e-07
1.085732165206508171e+02,1.731129755694841643e-07
1.088861076345431798e+02,1.718320229696264875e-07
1.091989987484355424e+02,1.705653301432841976e-07
1.095118898623279051e+02,1.693126848584521895e-07
1.098247809762202820e+02,1.680738788410925804e-07
1.101376720901126447e+02,1.668487076863737828e-07
1.104505632040050074e+02,1.656369707722350542e-07
1.107634543178973701e+02,1.644384711752084155e-07
1.110763454317897327e+02,1.632530155884293557e-07
1.113892365456821096e+02,1.620804142417714720e-07
1.117021276595744723e+02,1.609204808240424963e-07
1.120150187734668350e+02,1.597730324071800347e-07
1.123279098873591977e+02,1.586378893723888653e-07
1.126408010012515604e+02,1.575148753381628043e-07
1.129536921151439373e+02,1.564038170901356082e-07
1.132665832290362999e+02,1.553045445127086859e-07
